RANK,NAME,SYMBOL,PRICE($),VOLUME,MARKETCAP,EventProcessedDate
18,The Graph,grt,0.167266,162034788,1469961099.0,2023-02-14
19,Fetch.ai,fet,0.452472,158343448,311354045.0,2023-02-14
20,Litecoin,ltc,95.3468,154549229,6847772017.0,2023-02-14
21,Lido DAO Token,ldo,2.55304,134439590,2115648066.0,2023-02-14
22,Mina,mina,1.00799,116303660,845361170.0,2023-02-14
23,Render Token,rndr,1.73043,110276971,479053280.0,2023-02-14
24,Avalanche,avax,18.0995,100115403,5663233727.0,2023-02-14
25,dYdX,dydx,2.62721,97117177,367615516.0,2023-02-14
26,Gala,gala,0.0438996,95845369,331112947.0,2023-02-14
27,Curve,crv,1.07147,95085766,780076554.0,2023-02-14
28,Magic,magic,1.65565,92272276,342715314.0,2023-02-14
29,Hooked Protocol,hook,2.57934,89775108,128967236.0,2023-02-14
30,ChainLink,link,6.80004,81108770,3342901035.0,2023-02-14
31,The Sandbox,sand,0.711614,80280914,1118627958.0,2023-02-14
32,Polkadot,dot,6.22511,77086406,7354686557.0,2023-02-14
33,TRON,trx,0.0667643,76078266,6145946367.0,2023-02-14
34,Hedera,hbar,0.086734,75398798,2209378424.0,2023-02-14
35,Oasis Network,rose,0.0799038,70495703,401865039.0,2023-02-14
36,Cosmos,atom,13.4218,67937448,3885330761.0,2023-02-14
37,Multi Collateral DAI,dai,0.999928,64700249,5194975546.0,2023-02-14
38,NEAR Protocol,near,2.24066,60467887,1875084223.0,2023-02-14
39,Blur,blur,0.63098,59562179,0.0,2023-02-14
40,TerraClassicUSD,ust,0.03039,59417895,297806753.0,2023-02-14
41,Terra Classic,luna,0.000169371,59405678,1007033231.0,2023-02-14
42,Aave,aave,82.67,57640876,1169831603.0,2023-02-14
43,Highstreet,high,3.25296,56620769,99679486.0,2023-02-14
44,Filecoin,fil,5.08142,52094815,1979285861.0,2023-02-14
45,USDD,usdd,0.986771,51649054,715737171.0,2023-02-14
46,Ocean Protocol,ocean,0.475653,49731879,206446502.0,2023-02-14
47,Loopring,lrc,0.412326,49421732,513755080.0,2023-02-14
48,Decentraland,mana,0.675223,48307566,1226622868.0,2023-02-14
49,JasmyCoin,jasmy,0.00660996,47954412,170057731.0,2023-02-14
50,Onyxcoin,xcn,0.0174115,46329726,373874969.0,2023-02-14
1,Tether,usdt,1.00047,19231815620,69215069190.0,2023-02-14
2,Bitcoin,btc,22255.8,13837451678,428687498280.0,2023-02-14
3,Binance USD,busd,0.999637,7444378219,21835480117.0,2023-02-14
4,Ethereum,eth,1556.33,3218756600,189013584454.0,2023-02-14
5,USD Coin,usdc,0.999912,588525008,42561630827.0,2023-02-14
6,Solana,sol,21.7689,466790234,7976463848.0,2023-02-14
7,XRP,xrp,0.378725,391467215,19086033040.0,2023-02-14
8,Polygon,matic,1.25658,389919306,11253334563.0,2023-02-14
9,Binance Coin,bnb,296.714,340423467,47648761929.0,2023-02-14
10,Fantom,ftm,0.515584,327006610,1431883923.0,2023-02-14
11,Aptos,apt,14.4285,318414176,2111080010.0,2023-02-14
12,Hashflow,hft,0.691819,238745053,121226876.0,2023-02-14
13,SingularityNET,agix,0.460289,229611021,539203259.0,2023-02-14
14,Cardano,ada,0.386121,186698584,13531653214.0,2023-02-14
15,SHIBA INU,shib,1.26907e-05,170438137,7479518897.0,2023-02-14
16,Dogecoin,doge,0.0834366,169439333,11454812895.0,2023-02-14
17,Optimism,op,2.40983,163086569,541605615.0,2023-02-14
18,The Graph,grt,0.167266,162035253,1469962027.0,2023-02-14
19,Fetch.ai,fet,0.453004,158343979,311720284.0,2023-02-14
20,Litecoin,ltc,95.368,154550057,6849290366.0,2023-02-14
21,Lido DAO Token,ldo,2.55303,134440031,2115641125.0,2023-02-14
22,Mina,mina,1.00799,116304002,845361170.0,2023-02-14
23,Render Token,rndr,1.72685,110277275,478062149.0,2023-02-14
24,Avalanche,avax,18.0994,100115700,5663207764.0,2023-02-14
25,dYdX,dydx,2.62777,97117539,367694922.0,2023-02-14
26,Gala,gala,0.0438996,95845620,331112947.0,2023-02-14
27,Curve,crv,1.07131,95086097,779956645.0,2023-02-14
28,Magic,magic,1.65565,92272577,342715314.0,2023-02-14
29,Hooked Protocol,hook,2.58003,89775438,129001624.0,2023-02-14
30,ChainLink,link,6.80089,81109135,3343320768.0,2023-02-14
31,The Sandbox,sand,0.71163,80281281,1118651955.0,2023-02-14
32,Polkadot,dot,6.22511,77086805,7354686547.0,2023-02-14
33,TRON,trx,0.0667643,76078778,6145946367.0,2023-02-14
34,Hedera,hbar,0.0866157,75399064,2206365363.0,2023-02-14
35,Oasis Network,rose,0.0799409,70496006,402051463.0,2023-02-14
36,Cosmos,atom,13.4225,67937731,3885533097.0,2023-02-14
37,Multi Collateral DAI,dai,0.999928,64700139,5194975546.0,2023-02-14
38,NEAR Protocol,near,2.24206,60468094,1876249330.0,2023-02-14
39,Blur,blur,0.63098,59562331,0.0,2023-02-14
40,TerraClassicUSD,ust,0.03039,59417911,297806753.0,2023-02-14
41,Terra Classic,luna,0.000169371,59405770,1007033231.0,2023-02-14
42,Aave,aave,82.6675,57641160,1169796220.0,2023-02-14
43,Highstreet,high,3.25296,56620926,99679486.0,2023-02-14
44,Filecoin,fil,5.08142,52095017,1979285862.0,2023-02-14
45,USDD,usdd,0.986773,51651711,715738614.0,2023-02-14
46,Ocean Protocol,ocean,0.475646,49732035,206443447.0,2023-02-14
47,Loopring,lrc,0.412326,49421930,513755080.0,2023-02-14
48,Decentraland,mana,0.675223,48307736,1226622868.0,2023-02-14
49,JasmyCoin,jasmy,0.00660996,47954565,170057731.0,2023-02-14
50,Onyxcoin,xcn,0.0174115,46329841,373874969.0,2023-02-14
1,Tether,usdt,1.00046,19231055864,69214870429.0,2023-02-14
2,Bitcoin,btc,22255.2,13835464631,428674236561.0,2023-02-14
3,Binance USD,busd,0.99904,7444269246,21822432743.0,2023-02-14
4,Ethereum,eth,1556.24,3218404398,189002639688.0,2023-02-14
5,USD Coin,usdc,0.999912,588500001,42561630827.0,2023-02-14
6,Solana,sol,21.7689,466725715,7976463789.0,2023-02-14
7,XRP,xrp,0.378766,391446301,19088130096.0,2023-02-14
8,Polygon,matic,1.25687,389884655,11255948423.0,2023-02-14
9,Binance Coin,bnb,296.775,340368915,47658583010.0,2023-02-14
10,Fantom,ftm,0.515444,326975234,1431495515.0,2023-02-14
11,Aptos,apt,14.4372,318373555,2112344852.0,2023-02-14
12,Hashflow,hft,0.691815,238708216,121226243.0,2023-02-14
13,SingularityNET,agix,0.459627,229511423,538427985.0,2023-02-14
14,Cardano,ada,0.386236,186681370,13535671444.0,2023-02-14
15,SHIBA INU,shib,1.26815e-05,170419247,7474140648.0,2023-02-14
16,Dogecoin,doge,0.083428,169424612,11453629094.0,2023-02-14
17,Optimism,op,2.41077,163066321,541818807.0,2023-02-14
18,The Graph,grt,0.167547,162022842,1472432245.0,2023-02-14
19,Fetch.ai,fet,0.452802,158331361,311581465.0,2023-02-14
20,Litecoin,ltc,95.3687,154539447,6849343806.0,2023-02-14
21,Lido DAO Token,ldo,2.55304,134427163,2115649078.0,2023-02-14
22,Mina,mina,1.0078,116293145,845202206.0,2023-02-14
23,Render Token,rndr,1.72604,110269258,477838634.0,2023-02-14
24,Avalanche,avax,18.1161,100104239,5668433532.0,2023-02-14
25,dYdX,dydx,2.62777,97112033,367694922.0,2023-02-14
26,Gala,gala,0.0438898,95836207,331039290.0,2023-02-14
27,Curve,crv,1.0709,95079914,779657447.0,2023-02-14
28,Magic,magic,1.65553,92263428,342690633.0,2023-02-14
29,Hooked Protocol,hook,2.58012,89760597,129006026.0,2023-02-14
30,ChainLink,link,6.80355,81103444,3344625506.0,2023-02-14
31,The Sandbox,sand,0.711902,80275943,1119080368.0,2023-02-14
32,Polkadot,dot,6.22528,77081997,7354891677.0,2023-02-14
33,TRON,trx,0.0667643,76074899,6145946367.0,2023-02-14
34,Hedera,hbar,0.0866603,75393032,2207501046.0,2023-02-14
35,Oasis Network,rose,0.0799409,70487902,402051471.0,2023-02-14
36,Cosmos,atom,13.4238,67933425,3885904347.0,2023-02-14
37,Multi Collateral DAI,dai,0.999928,64697039,5194975546.0,2023-02-14
38,NEAR Protocol,near,2.24206,60461273,1876249330.0,2023-02-14
39,Blur,blur,0.630427,59562179,0.0,2023-02-14
40,Terra Classic,luna,0.000169547,59390083,1008078768.0,2023-02-14
41,TerraClassicUSD,ust,0.03039,59386151,297806753.0,2023-02-14
42,Aave,aave,82.6598,57638333,1169686682.0,2023-02-14
43,Highstreet,high,3.25301,56611308,99680904.0,2023-02-14
44,Filecoin,fil,5.08142,52092108,1979285859.0,2023-02-14
45,USDD,usdd,0.986733,51651133,715709194.0,2023-02-14
46,Ocean Protocol,ocean,0.475646,49727496,206443267.0,2023-02-14
47,Loopring,lrc,0.412325,49419658,513754345.0,2023-02-14
48,Decentraland,mana,0.67556,48304317,1227235701.0,2023-02-14
49,JasmyCoin,jasmy,0.00660996,47951552,170057731.0,2023-02-14
50,Onyxcoin,xcn,0.0173758,46329728,373107854.0,2023-02-14
1,Tether,usdt,1.00046,19232054706,69214862265.0,2023-02-14
2,Bitcoin,btc,22254.0,13835628118,428652543971.0,2023-02-14
3,Binance USD,busd,0.998934,7443939875,21820132943.0,2023-02-14
4,Ethereum,eth,1556.21,3218150984,188999084421.0,2023-02-14
5,USD Coin,usdc,0.999912,588911778,42561630827.0,2023-02-14
6,Solana,sol,21.7622,466777264,7973995229.0,2023-02-14
7,XRP,xrp,0.378767,391515162,19088150047.0,2023-02-14
8,Polygon,matic,1.25674,390154276,11254741100.0,2023-02-14
9,Binance Coin,bnb,296.775,340354682,47658583010.0,2023-02-14
10,Fantom,ftm,0.515463,327055365,1431547320.0,2023-02-14
11,Aptos,apt,14.4372,318357856,2112344840.0,2023-02-14
12,Hashflow,hft,0.693574,238703475,121534421.0,2023-02-14
13,SingularityNET,agix,0.459215,229656091,537946111.0,2023-02-14
14,Cardano,ada,0.386153,186702318,13532771654.0,2023-02-14
15,SHIBA INU,shib,1.26815e-05,170472638,7474140648.0,2023-02-14
16,Dogecoin,doge,0.0833959,169446880,11449220540.0,2023-02-14
17,Optimism,op,2.40983,163016582,541607264.0,2023-02-14
18,The Graph,grt,0.167547,162065007,1472432228.0,2023-02-14
19,Fetch.ai,fet,0.453384,158386854,311982186.0,2023-02-14
20,Litecoin,ltc,95.3476,154651338,6847825386.0,2023-02-14
21,Lido DAO Token,ldo,2.55385,134117418,2116323923.0,2023-02-14
22,Mina,mina,1.0078,116373804,845202206.0,2023-02-14
23,Render Token,rndr,1.72594,110263828,477811203.0,2023-02-14
24,Avalanche,avax,18.1172,99994140,5668769921.0,2023-02-14
25,dYdX,dydx,2.62777,97136322,367694922.0,2023-02-14
26,Gala,gala,0.0438997,95873399,331114048.0,2023-02-14
27,Curve,crv,1.07091,95162983,779666488.0,2023-02-14
28,Magic,magic,1.65553,92288319,342690633.0,2023-02-14
29,Hooked Protocol,hook,2.57907,89740755,128953519.0,2023-02-14
30,ChainLink,link,6.80355,81111256,3344625115.0,2023-02-14
31,The Sandbox,sand,0.711972,80293014,1119190007.0,2023-02-14
32,Polkadot,dot,6.22528,77085915,7354891676.0,2023-02-14
33,TRON,trx,0.0667606,76127886,6145602337.0,2023-02-14
34,Hedera,hbar,0.0866603,75369722,2207501048.0,2023-02-14
35,Oasis Network,rose,0.0799409,70599719,402051471.0,2023-02-14
36,Cosmos,atom,13.4238,67934585,3885904333.0,2023-02-14
37,Multi Collateral DAI,dai,0.999928,64696922,5194975547.0,2023-02-14
38,NEAR Protocol,near,2.24136,60471316,1875666777.0,2023-02-14
39,Blur,blur,0.628584,59814851,0.0,2023-02-14
40,TerraClassicUSD,ust,0.03039,59398356,297806753.0,2023-02-14
41,Terra Classic,luna,0.000169547,59329252,1008078768.0,2023-02-14
42,Aave,aave,82.6418,57653707,1169432387.0,2023-02-14
43,Highstreet,high,3.25597,56578709,99771552.0,2023-02-14
44,Filecoin,fil,5.08142,52100723,1979285859.0,2023-02-14
45,USDD,usdd,0.986753,51670702,715723968.0,2023-02-14
46,Ocean Protocol,ocean,0.475653,49731489,206446531.0,2023-02-14
47,Loopring,lrc,0.412325,49381094,513754334.0,2023-02-14
48,Decentraland,mana,0.67556,48308627,1227235701.0,2023-02-14
49,JasmyCoin,jasmy,0.00660019,47959675,169806398.0,2023-02-14
50,Onyxcoin,xcn,0.0173847,46311175,373299635.0,2023-02-14
1,Tether,usdt,1.0004,19230080798,69210554556.0,2023-02-14
2,Bitcoin,btc,22254.1,13834639454,428653573897.0,2023-02-14
3,Binance USD,busd,0.998934,7443815953,21820132943.0,2023-02-14
4,Ethereum,eth,1556.34,3218232846,189014425845.0,2023-02-14
5,USD Coin,usdc,0.999912,588476798,42561630827.0,2023-02-14
6,Solana,sol,21.769,466698630,7976514453.0,2023-02-14
7,XRP,xrp,0.378709,391429670,19085263159.0,2023-02-14
8,Polygon,matic,1.2568,389865369,11255234591.0,2023-02-14
9,Binance Coin,bnb,296.775,340347727,47658583010.0,2023-02-14
10,Fantom,ftm,0.515433,326954481,1431463585.0,2023-02-14
11,Aptos,apt,14.4372,318352106,2112344809.0,2023-02-14
12,Hashflow,hft,0.694347,238692181,121670008.0,2023-02-14
13,SingularityNET,agix,0.458946,229490286,537630423.0,2023-02-14
14,Cardano,ada,0.386155,186672950,13532841016.0,2023-02-14
15,SHIBA INU,shib,1.26907e-05,170409780,7479518886.0,2023-02-14
16,Dogecoin,doge,0.0833959,169416538,11449220540.0,2023-02-14
17,Optimism,op,2.41173,163056034,542033664.0,2023-02-14
18,The Graph,grt,0.167547,162014929,1472432228.0,2023-02-14
19,Fetch.ai,fet,0.45265,158323936,311477094.0,2023-02-14
20,Litecoin,ltc,95.3612,154531191,6848806629.0,2023-02-14
21,Lido DAO Token,ldo,2.55385,134418559,2116323923.0,2023-02-14
22,Mina,mina,1.0078,116286216,845202106.0,2023-02-14
23,Render Token,rndr,1.72667,110262859,478012366.0,2023-02-14
24,Avalanche,avax,18.1005,100098913,5663544149.0,2023-02-14
25,dYdX,dydx,2.62777,97105678,367694924.0,2023-02-14
26,Gala,gala,0.0438988,95831278,331107065.0,2023-02-14
27,Curve,crv,1.07091,95074461,779666478.0,2023-02-14
28,Magic,magic,1.65049,92257305,341646290.0,2023-02-14
29,Hooked Protocol,hook,2.57479,89754007,128739684.0,2023-02-14
30,ChainLink,link,6.80385,81099566,3344773348.0,2023-02-14
31,The Sandbox,sand,0.711972,80271656,1119190007.0,2023-02-14
32,Polkadot,dot,6.22507,77077831,7354645616.0,2023-02-14
33,TRON,trx,0.0667606,76070706,6145602337.0,2023-02-14
34,Hedera,hbar,0.0866603,75388889,2207501048.0,2023-02-14
35,Oasis Network,rose,0.0799409,70483481,402051448.0,2023-02-14
36,Cosmos,atom,13.421,67930155,3885095082.0,2023-02-14
37,Multi Collateral DAI,dai,0.999902,64695417,5194841903.0,2023-02-14
38,NEAR Protocol,near,2.24206,60457379,1876249371.0,2023-02-14
39,Blur,blur,0.623773,59558892,0.0,2023-02-14
40,Terra Classic,luna,0.000169547,59385336,1008078768.0,2023-02-14
41,TerraClassicUSD,ust,0.03039,59380207,297806753.0,2023-02-14
42,Aave,aave,82.6421,57635493,1169436816.0,2023-02-14
43,Highstreet,high,3.256,56607560,99772660.0,2023-02-14
44,Filecoin,fil,5.08229,52089087,1979623843.0,2023-02-14
45,USDD,usdd,0.986663,51652196,715658695.0,2023-02-14
46,Ocean Protocol,ocean,0.475646,49724462,206443371.0,2023-02-14
47,Loopring,lrc,0.412325,49417534,513754334.0,2023-02-14
48,Decentraland,mana,0.67556,48301951,1227235700.0,2023-02-14
49,JasmyCoin,jasmy,0.00659041,47949066,169554799.0,2023-02-14
50,Onyxcoin,xcn,0.0173847,46327309,373299606.0,2023-02-14
1,Tether,usdt,1.0004,19231648187,69210382776.0,2023-02-14
2,Bitcoin,btc,22254.8,13835400623,428667199278.0,2023-02-14
3,Binance USD,busd,0.99904,7443849728,21822432743.0,2023-02-14
4,Ethereum,eth,1556.36,3218111693,189016793108.0,2023-02-14
5,USD Coin,usdc,0.999912,588892738,42561630189.0,2023-02-14
6,Solana,sol,21.769,466773078,7976494304.0,2023-02-14
7,XRP,xrp,0.378711,391506169,19085325175.0,2023-02-14
8,Polygon,matic,1.25681,390147493,11255392270.0,2023-02-14
9,Binance Coin,bnb,296.775,340350295,47658583010.0,2023-02-14
10,Fantom,ftm,0.515431,327045968,1431458933.0,2023-02-14
11,Aptos,apt,14.4372,318350407,2112348616.0,2023-02-14
12,Hashflow,hft,0.694342,238700718,121669137.0,2023-02-14
13,SingularityNET,agix,0.458945,229670893,537629090.0,2023-02-14
14,Cardano,ada,0.386146,186700165,13532522046.0,2023-02-14
15,SHIBA INU,shib,1.26907e-05,170469523,7479518897.0,2023-02-14
16,Dogecoin,doge,0.0833959,169443900,11449220530.0,2023-02-14
17,Optimism,op,2.41173,163013272,542033732.0,2023-02-14
18,The Graph,grt,0.167547,162061372,1472432245.0,2023-02-14
19,Fetch.ai,fet,0.452762,158384158,311553986.0,2023-02-14
20,Litecoin,ltc,95.3627,154647175,6848910323.0,2023-02-14
21,Lido DAO Token,ldo,2.55304,134113230,2115649079.0,2023-02-14
22,Mina,mina,1.0078,116370609,845202106.0,2023-02-14
23,Render Token,rndr,1.72667,110260082,478012366.0,2023-02-14
24,Avalanche,avax,18.1005,99992884,5663544143.0,2023-02-14
25,dYdX,dydx,2.62777,97131789,367694925.0,2023-02-14
26,Gala,gala,0.0439085,95871757,331180421.0,2023-02-14
27,Curve,crv,1.07091,95159612,779666478.0,2023-02-14
28,Magic,magic,1.65049,92285314,341646290.0,2023-02-14
29,Hooked Protocol,hook,2.57373,89739422,128686543.0,2023-02-14
30,ChainLink,link,6.80214,81109434,3343933887.0,2023-02-14
31,The Sandbox,sand,0.711902,80290661,1119080368.0,2023-02-14
32,Polkadot,dot,6.2252,77083569,7354793035.0,2023-02-14
33,TRON,trx,0.0667605,76124755,6145592480.0,2023-02-14
34,Hedera,hbar,0.0866756,75367732,2207891863.0,2023-02-14
35,Oasis Network,rose,0.0799779,70598170,402237886.0,2023-02-14
36,Cosmos,atom,13.4232,67932917,3885749711.0,2023-02-14
37,Multi Collateral DAI,dai,0.999902,64697273,5194841904.0,2023-02-14
38,NEAR Protocol,near,2.24206,60469768,1876249371.0,2023-02-14
39,Blur,blur,0.623773,59811423,0.0,2023-02-14
40,TerraClassicUSD,ust,0.03039,59403591,297806753.0,2023-02-14
41,Terra Classic,luna,0.000169547,59329892,1008078768.0,2023-02-14
42,Aave,aave,82.6427,57651953,1169445161.0,2023-02-14
43,Highstreet,high,3.25597,56578325,99771638.0,2023-02-14
44,Filecoin,fil,5.08229,52098691,1979623843.0,2023-02-14
45,USDD,usdd,0.986658,51666370,715655067.0,2023-02-14
46,Ocean Protocol,ocean,0.475646,49730017,206443370.0,2023-02-14
47,Loopring,lrc,0.412325,49379809,513754334.0,2023-02-14
48,Decentraland,mana,0.675689,48307482,1227470176.0,2023-02-14
49,JasmyCoin,jasmy,0.00660017,47958246,169805820.0,2023-02-14
50,Onyxcoin,xcn,0.0173847,46308666,373299606.0,2023-02-14
1,Tether,usdt,1.00047,19231797605,69215097001.0,2023-02-14
2,Bitcoin,btc,22253.8,13836025748,428648153639.0,2023-02-14
3,Binance USD,busd,0.99904,7443943229,21822432743.0,2023-02-14
4,Ethereum,eth,1556.46,3218215088,189029431102.0,2023-02-14
5,USD Coin,usdc,0.999912,588918835,42561630189.0,2023-02-14
6,Solana,sol,21.769,466789203,7976504443.0,2023-02-14
7,XRP,xrp,0.378711,391519244,19085325175.0,2023-02-14
8,Polygon,matic,1.25682,390160914,11255471141.0,2023-02-14
9,Binance Coin,bnb,296.775,340364309,47658583010.0,2023-02-14
10,Fantom,ftm,0.515458,327061617,1431533366.0,2023-02-14
11,Aptos,apt,14.4372,318365496,2112348596.0,2023-02-14
12,Hashflow,hft,0.694345,238710227,121669647.0,2023-02-14
13,SingularityNET,agix,0.458908,229673512,537586493.0,2023-02-14
14,Cardano,ada,0.386146,186705566,13532522141.0,2023-02-14
15,SHIBA INU,shib,1.26907e-05,170476200,7479518903.0,2023-02-14
16,Dogecoin,doge,0.0833959,169449705,11449220530.0,2023-02-14
17,Optimism,op,2.41173,163020645,542033732.0,2023-02-14
18,The Graph,grt,0.167548,162067439,1472435536.0,2023-02-14
19,Fetch.ai,fet,0.452762,158389347,311554122.0,2023-02-14
20,Litecoin,ltc,95.3758,154653403,6849855279.0,2023-02-14
21,Lido DAO Token,ldo,2.55304,134119918,2115649079.0,2023-02-14
22,Mina,mina,1.0078,116375918,845202106.0,2023-02-14
23,Render Token,rndr,1.72667,110265441,478012366.0,2023-02-14
24,Avalanche,avax,18.1005,99996330,5663544143.0,2023-02-14
25,dYdX,dydx,2.62777,97137511,367694926.0,2023-02-14
26,Gala,gala,0.0439085,95875219,331180420.0,2023-02-14
27,Curve,crv,1.07164,95164271,780197259.0,2023-02-14
28,Magic,magic,1.65049,92290110,341646290.0,2023-02-14
29,Hooked Protocol,hook,2.57142,89743512,128571243.0,2023-02-14
30,ChainLink,link,6.80214,81112467,3343933887.0,2023-02-14
31,The Sandbox,sand,0.71198,80294058,1119203202.0,2023-02-14
32,Polkadot,dot,6.22516,77086891,7354750222.0,2023-02-14
33,TRON,trx,0.0667567,76128461,6145247384.0,2023-02-14
34,Hedera,hbar,0.0866756,75370923,2207891864.0,2023-02-14
35,Oasis Network,rose,0.0799779,70601334,402237886.0,2023-02-14
36,Cosmos,atom,13.4224,67935474,3885494947.0,2023-02-14
37,Multi Collateral DAI,dai,0.999902,64697986,5194841904.0,2023-02-14
38,NEAR Protocol,near,2.24206,60472608,1876249371.0,2023-02-14
39,Blur,blur,0.623773,59815031,0.0,2023-02-14
40,TerraClassicUSD,ust,0.03039,59403972,297806753.0,2023-02-14
41,Terra Classic,luna,0.000169547,59332081,1008078768.0,2023-02-14
42,Aave,aave,82.6945,57654350,1170177328.0,2023-02-14
43,Highstreet,high,3.25597,56580467,99771638.0,2023-02-14
44,Filecoin,fil,5.08229,52101317,1979624886.0,2023-02-14
45,USDD,usdd,0.986669,51667104,715662793.0,2023-02-14
46,Ocean Protocol,ocean,0.475646,49732385,206443370.0,2023-02-14
47,Loopring,lrc,0.412325,49381604,513754334.0,2023-02-14
48,Decentraland,mana,0.675689,48309307,1227470176.0,2023-02-14
49,JasmyCoin,jasmy,0.00660028,47960332,169808592.0,2023-02-14
50,Onyxcoin,xcn,0.0174026,46311307,373683155.0,2023-02-14
1,Tether,usdt,1.0004,19230785372,69210177304.0,2023-02-14
2,Bitcoin,btc,22254.3,13834916545,428658666128.0,2023-02-14
3,Binance USD,busd,0.998934,7443585777,21820132974.0,2023-02-14
4,Ethereum,eth,1556.35,3218050414,189015824197.0,2023-02-14
5,USD Coin,usdc,0.999912,588873850,42561630197.0,2023-02-14
6,Solana,sol,21.7618,466762008,7973869332.0,2023-02-14
7,XRP,xrp,0.378702,391506169,19084883943.0,2023-02-14
8,Polygon,matic,1.25684,390141961,11255644653.0,2023-02-14
9,Binance Coin,bnb,296.763,340334928,47656536239.0,2023-02-14
10,Fantom,ftm,0.514451,327039787,1428738355.0,2023-02-14
11,Aptos,apt,14.4372,318342670,2112348590.0,2023-02-14
12,Hashflow,hft,0.69242,238693722,121332226.0,2023-02-14
13,SingularityNET,agix,0.45897,229652993,537658931.0,2023-02-14
14,Cardano,ada,0.386066,186697930,13529710374.0,2023-02-14
15,SHIBA INU,shib,1.26815e-05,170466321,7474140636.0,2023-02-14
16,Dogecoin,doge,0.0834119,169441317,11451419598.0,2023-02-14
17,Optimism,op,2.41173,163009416,542033689.0,2023-02-14
18,The Graph,grt,0.167807,162059346,1474718671.0,2023-02-14
19,Fetch.ai,fet,0.45195,158381549,310995502.0,2023-02-14
20,Litecoin,ltc,95.363,154645374,6848933367.0,2023-02-14
21,Lido DAO Token,ldo,2.55222,134110737,2114974444.0,2023-02-14
22,Mina,mina,1.0078,116368558,845202106.0,2023-02-14
23,Render Token,rndr,1.72444,110258504,477393588.0,2023-02-14
